id, date_creation, titre, adresse1, code_postal, commune
061S0061008990,0001-01-01,ESPACE ALIMENTAIRE LAZARE - PIERRE ROUBAUDI,000000,,06150
061S0061008992,0001-01-01,ASS DES AMIS DE BIOT ET DU MAIRE,396 chemin des issarts,06410,BIOT
061S0061008994,0001-01-01,CLUB FORUM AFFAIRES,les terrasses dantibes bat lh1,,06160
061S0061008995,0001-01-01,DESSINS-GRAPHISMES D.G.,246 bd du 8 mai,06550,ROQUETTE-SUR-SIAGNE
061S0061008998,0001-01-01,"COMITE INTER-COMMUNAL AURIBEAU,Regrouper les anciens militaires dafrique du nord afin de creer la solidarite et apporter une aide aux malades et blesses et une action sociale aux veuves et aux ayants droits,Mairie de pegomas,
061S0061009002,0001-01-01,CLUB LE GRAND BLEU,parapente,000000,394 quartier le haut gabre
061S0061009008,0001-01-01,MEDECINS DURGENCE ET DE TERRAIN DANTIBES,21 avenue philippe rochat,06160,ANTIBES
061S0061009020,0001-01-01,FOOTBALL CLUB DU FOURNAS VALLAURIS F.C.F.V.,2 avenue du fournas - le fournas,06220,VALLAURIS
061S0061009041,0001-01-01,DEDICACES, cinema, formation.",000000
061S0061009043,0001-01-01,JET CLUB DE CANNES, initiation et perfectionnement.",Chez monsieur andre cosson,Cydonia 3 66 bd du midi
061S0061009062,0001-01-01,ASS PROMOTION CANNES OUEST,000000,Cannes la bocca,
061S0061009064,0001-01-01,COMITE DES CITES UNIES DE VALBONNE SOPHIA-ANTIPOLIS,Mairie de valbonne-sophia antipolis,06560,VALBONNE
061S0061009070,0001-01-01,ALEPH,000000,,06160
061S0061009079,0001-01-01,SOLDATS DE FRANCE,000000,,06220
061S0061009082,0001-01-01,AIDE AU MAINTIEN DES PERSONNES A DOMICILE AMPAD,000000, boulevard de la republique",
061S0061009085,0001-01-01,LIGUE DE PARACHUTISME SPORTIF COTE DAZUR,000000,Residence kirikos,
061S0061009087,0001-01-01,STAR DANCE COTE DAZUR,Place de la poste,06130,GRASSE
061S0061009094,0001-01-01,VILLAGE JOFFRE,17 rue marechal joffre,06150,CANNES
061S0061009110,0001-01-01,FOOTBALL CLUB COMMERCANTS FONTONNOIS,Avenue georges pompidou,06220,VALLAURIS
061S0061009125,0001-01-01,VEHICULES DEPOQUE ET DE PRESTIGE DE LA COTE DAZUR,000000,,
061S0061009128,0001-01-01,ACROFOLIES,000000,Juan les pins,
061S0061009129,0001-01-01,ASS GESTIONNAIRE DES AUBERGES DE JEUNESSE DES ALPES MARITIMES,000000,,06590
061S0061009143,0001-01-01,COMITE DE QUARTIER GRAND HOTEL, par tous moyens tels que fetes,000000,000000
061S0061009146,0001-01-01,"COMITE DE SAUVEGARDE DU VILLAGE, du patrimoine communal,000000,000000
061S0061009153,0001-01-01,CLUB SPELEONAUTIQUE MEDITERRANEEN,000000,,
061S0061009160,0001-01-01,ASS POUR LA DEFENSE DE LENVIRONNEMENT DE SAINT ANTOINE ET DE SAINT JACQUES,"Chemin de la chapelle,,06130
061S0061009170,0001-01-01,LES AMIS DU CHIEN DE TRAVAIL,8 rue breve,06110,CANNET
061S0061009171,0001-01-01,LES AMIS DE LILE SAINT HONORAT, veiller a la conservation de ses monuments,000000,000000
061S0061009177,0001-01-01,V.T.T. ROQUETTE,"Maison des associations,,06550
061S0061009182,0001-01-01,ZONTA CLUB VAUGRENIER COTE DAZUR,000000,,
061S0061009183,0001-01-01,CENTRE ART ET CULTURE LE NOUVEAU REGARD,000000,,06130
061S0061009193,0001-01-01,ASSOCIATION DE PARENTS DELEVES DES ECOLES DE BRIANCONNET ET SAINT-AUBAN,Place de la mairie,06850,BRIANCONNET
061S0061009198,0001-01-01,ASS DES PARENTS DELEVES DU GROUPE SCOLAIRE MARCEL PAGNOL DE LA GAUDE, apporter son concours aux administrations pour lamelioration de la vie scolaire.",10002 route de st laurent du var,
061S0061009222,0001-01-01,ASS DE DEFENSE DES QUARTIERS BASTIDON ET ROURET A.D.B.R. COMMUNES PEGOMAS ET ROQUETTE SUR SIAGNE, bruit etc....",2221 bld de la republique,
061S0061009224,0001-01-01,CENTRE EUROPEEN DE FORMATION AUX METIERS DU SPORT C.E.F.A.M.S.,000000, les terriers",-route de grasse
061S0061009230,0001-01-01,"INSTITUT MEDITERRANEEN DEDITION, promotion,000000,"17
061S0061009232,0001-01-01,F.F. FASCINATION RECORDS,"545,,06250
061S0061009238,0001-01-01,FEDERATION FRANCAISE DE POWERLIFTING,000000,,
061S0061009255,0001-01-01,AMADEUS ATHLETIC ASSOCIATION,155 route du pin montard,06560,VALBONNE
061S0061009263,0001-01-01,ASS TETE DE SERIE,37 avenue des pignatieres,06700,SAINT-LAURENT-DU-VAR
061S0061009269,0001-01-01,TEAM EVASION,"Chemin des ames du purgatoire,,06160
061S0061009274,0001-01-01,MSC METRAT SPORT ET COMMUNICATION,"3 avenue du grand pin,,06150
061S0061009277,0001-01-01,LA SCIENCE DE LESPRIT,"3 avenue auguste renoir,,06160
061S0061009279,0001-01-01,"AMICALE DES PHILIPPEVILLOIS, commemoration de ceux qui sont morts en algerie. aide morale et technique aux adherents. conservation de liens damitie,000000,1010 chemin des combes
061S0061009282,0001-01-01,MEGAMUSIC,"23,,06150
061S0061009292,0001-01-01,ASS PUISSANCE LANGUES,"1 traverse des brucs,,06560
061S0061009295,0001-01-01,BIEN ETRE,"Zi de st laurent du var,,06700
061S0061009297,0001-01-01,AMICALE DES BRETONS DE CANNES,Hotel martinez,,06150
061S0061009308,0001-01-01,POOL BILLARD CLUB,12 boulevard victor hugo,06130,GRASSE
061S0061009309,0001-01-01,SOLIDARITES ET PARTAGES,22 rue borniol,06150,CANNES
061S0061009322,0001-01-01,ASS LOCALE POUR LE CULTE DES TEMOINS DE JEHOVAH DE VENCE, articles,000000,La petite terre
061S0061009324,0001-01-01,AMITIE CATHOLIQUE TZIGANE A.C.T.,2 avenue st nicolas,06150,CANNES
061S0061009343,0001-01-01,ASS DES ETUDIANTS EN MARKETING A.E.M.,000000,Villa les chevrefeuilles,
061S0061009347,0001-01-01,ASS DES JEUNES POUR LA MUSIQUE DU MAGHREB ET DE LAFRIQUE,"20,,06130
061S0061009350,0001-01-01,REVUE MUNICIPALE DANTIBES JUAN LES PINS, sur les activites sportives,000000,11 place de gaulle
061S0061009356,0001-01-01,ENFANCE ET FAMILLE,12 bis avenue dolce farniente,06110,CANNET
061S0061009359,0001-01-01,MISSION LOCALE AVENIR JEUNES, par laccueil, le logement, la vie quotidienne
061S0061009363,0001-01-01,PRICE KING ECOLE INTERNATIONALE DE CHANT,000000,,
061S0061009364,0001-01-01,FEDERATION NATIONALE DES COMBATTANTS INTERALLIES,"1685 avenue notre dame de vie,,06250
061S0061009373,0001-01-01,DECOUVERTE DE LA PROVENCE-ALPES-COTE DAZUR, sites, litte- raire, historique...."
061S0061009375,0001-01-01,RES NAUTILYA,"Port marina baie des anges,,06270
061S0061009376,0001-01-01,ASS SPORTIVE DU RIVIERA GOLF CLUB, et,",000000
061S0061009378,0001-01-01,TEAM ST LAURENT MOTO CASSE,000000,Allee a4,
061S0061009384,0001-01-01,ASS ROURETOISE DINFORMATION,000000,,
061S0061009390,0001-01-01,CABRIS CULTURE ET SPORT,000000,,06530
061S0061009391,0001-01-01,CANNES ON TRACK,4 rue jean jaures,06150,CANNES
061S0061009398,0001-01-01,ASS DES ETUDIANTS DE LINSTITUT EUROPEEN DES HAUTES ETUDES INTERNATIONALES,000000,,
061S0061009409,0001-01-01,LES AMIS DE DAVID,"79 avenue maurice donat,,06700
061S0061009411,0001-01-01,COMITE DINTERET DE QUARTIER NLE 7 ET PINEDE,"20 route de nice,,06800
061S0061009426,0001-01-01,ATELIER INTER-REGIONAL DE CONNAISSANCE ET DE PRATIQUE DE LA COMMUNICATION,000000,,06150
061S0061009429,0001-01-01,FRANCAISES DU SUD CALIFORNIEN,000000, jardin des roses c2",
061S0061009440,0001-01-01,TRADITION,149 chemin de stramousse,06130,GRASSE
061S0061009441,0001-01-01,VIVRE ENSEMBLE A CAPITOU VILLAGE,000000, place jeanne darc",
061S0061009452,0001-01-01,LA SEMEUSE,219 avenue juyette,06250,MOUGINS
061S0061009470,0001-01-01,ASS PARIS-VARSOVIE,000000,,06530
061S0061009471,0001-01-01,O DE COOPERATION AUTONOME MEDICALE ET TECHNIQUE,"42 impasse des micocouliers,,06560
061S0061009476,0001-01-01,ASSOCIATION DES RETRAITES IRSEA DE GRASSE,78 boulevard victor hugo,06130,GRASSE
061S0061009480,0001-01-01,SANAA,000000,,06150
061S0061009489,0001-01-01,INSTITUT DE RECHERCHE MEDICALE AZUREEN, possibilite de realiser des etudes pharmaco epidemiologiques,000000,LES JARDINS DE LAMIRAL E2
061S0061009490,0001-01-01,AMICALE LAURENTINE DES ASSISTANTES MATERNELLES DE LA CRECHE FAMILIALE,000000,645 av. jean aicard la pinede bIDt u1,
061S0061009495,0001-01-01,ASS DES EXPERTS CONSTRUCTION INDEPENDANTS DE LA COTE DAZUR A.D.E.C.,"2208 route de grasse,,06160
061S0061009501,0001-01-01,SATELLITES ORGANISATION,35 boulevard chancel,06160,ANTIBES
061S0061009505,0001-01-01,MEDIASPORT,000000,,06410
061S0061009512,0001-01-01,PUBLICATEXT,19 avenue renoir,06130,GRASSE
061S0061009514,0001-01-01,"CENTRE DETUDES, organiser des actions din- formation et de formation dans les domainesz economique,000000,6 avenue de la gaude
061S0061009518,0001-01-01,CLUB DES AMATEURS DE GRANDS CRUS DE CANNES1, et faire creer des clubs filleuls.",61 avenue franklin roosevelt,Brasserie prince
061S0061009525,0001-01-01,ASS CHEIRON TERRE DACCUEIL,000000,,
061S0061009529,0001-01-01,B.O. PARTENAIRES,Le plaisance,06220,VALLAURIS
061S0061009532,0001-01-01,FEDERATION DES ASSOCIATIONS CANNOISES F.A.C.,000000,,
061S0061009541,0001-01-01,FOYER SOCIO-EDUCATIF DU COLLEGE PAGNOL,Boulevard pompidou,06700,SAINT-LAURENT-DU-VAR
061S0061009552,0001-01-01,O DETUDE DE LA CYSTICERCOSE,000000,,06150
061S0061009558,0001-01-01,ASS DES PECHEURS SPORTIFS DE MANDELIEU,000000, service des sports",
061S0061009562,0001-01-01,ARTS MARTIAUX CANNOIS,"11,,06150
061S0061009570,0001-01-01,ASS SOCIO-CULTURELLE ET SPORTIVE GRASSEJUSTICE,000000,37 avenue pierre semard,
061S0061009571,0001-01-01,LIONS CLUB DANTIBES AGORA,Route de grasse - riviera park a 4,06160,ANTIBES
061S0061009576,0001-01-01,"COORDINATION DES ASSOCIATIONS COMMERCIALES, industrielles et artisa- nales pour la promotion et la defense des activites economiques de la ville et de proximite.",Les albizzias chemin du puits deima,
061S0061009582,0001-01-01,ARTS CULINAIRES CANNES AZUR PROVENCE,"61,,06150
061S0061009587,0001-01-01,GET HORSE FOOT,94 chemin du val fleuri,06800,CAGNES-SUR-MER
061S0061009592,0001-01-01,CERAM VIDEO SERVICES,1 rue dostoievski,06560,VALBONNE
061S0061009593,0001-01-01,CERCLE DES ARTISTES ASSOCIES,,06130,GRASSE
061S0061009606,0001-01-01,ASS POUR LA FORMATION ET LEMPLOI POUR LHOTELLERIE ET LA RESTAURATION,000000,,
061S0061009607,0001-01-01,DAMIANI FOOTBALL CLUB,"Z.a. la grave,,06510
061S0061009608,0001-01-01,SYNDICAT DE CHIRURGIENS CARDIAQUES PRIVES,"Centre de cardiologie medico-chirurgical, av. m. donat",
061S0061009612,0001-01-01,DECOMAC DECISION-COMMUNICATION-ACTION,56 avenue de lattre de tassigny,06150,CANNES
061S0061009613,0001-01-01,COMITE DE DEFENSE ET DE SOUTIEN AU DOCTEUR JEAN-BERNARD PINAUD,000000, le fontenoy",
061S0061009618,0001-01-01,GROUPEMENT DES ADMINISTRES ET DEFENSEURS DU CADRE DE VIE DANTIBES- JUAN-LES-PINS,000000,19 RUE DU DR ROSTAN,
061S0061009635,0001-01-01,BONNE NOUVELLE,17 avenue guillabert,06160,ANTIBES
061S0061009637,0001-01-01,ASS 4X4 BIVOUAC, manifestations et operations diverses.","Chemin du pigeonnier, mas mont muy"
061S0061009644,0001-01-01,ASS POUR LA PROTECTION DU VALLON DE LA FRAYERE, les espaces verts et la vie animale.",,69 chemin des berenguiers
061S0061009653,0001-01-01,KALEIDOSCOPE, ameliorant conditions devie quotidienne,000000,"9
061S0061009656,0001-01-01,ASS DES ANCIENS ELEVES DE LECOLE SUPERIEURE EN SCIENCES INFORMATIQUES,000000,,06560
061S0061009660,0001-01-01,COMITE LUTTE INCENDIES  LES CANNES A PECHE , voire autre, appui logistique.",000000
061S0061009663,0001-01-01,MOE MOEA,000000,,06570
061S0061009667,0001-01-01,"INSTITUT EURO MEDITERRANEEN DARBITRAGE A VOCATION LOCALE,000000, rue dostoievsky",Sophia antipolis
061S0061009670,0001-01-01,TEAM SOPHIA ANTIPOLIS,Les portes de sophia -dynacom,06560,VALBONNE
061S0061009671,0001-01-01,PROJETS SERVICES EXPRESS,Rue du pas du loup -carros village.,06510,CARROS
061S0061009682,0001-01-01,INSTITUT EUROPEEN DE LA PERFORMANCE,000000, avenue docteur picaud",
061S0061009691,0001-01-01,MAINTENANT, suivi",1991 route de la roquette,
061S0061009696,0001-01-01,VOLLEY CLUB DE CARROS,Gymnase,06510,CARROS
061S0061009703,0001-01-01,DYNAMIQUE MEDITERANEE,Fondation sophia-antipolis,06560,VALBONNE
061S0061009704,0001-01-01,PRADDLE,"18,,06150
061S0061009712,0001-01-01,NAGER A VALBONNE - NAVAL -,000000,Centre international de valbonne,
061S0061009716,0001-01-01,ENTENTE LUTTE CLUB DE NICE DOJO MUNICIPAL ANTIBES,Chez mr jean glerant - les romarins,06160,ANTIBES
061S0061009722,0001-01-01,MIEUX VIVRE AU COLLEGE,"1352,,06570
061S0061009738,0001-01-01,FOYER SOCIO-EDUCATIF DU COLLEGE ANDRE MALRAUX A CAGNES SUR MER,000000, rue du vallon des vaux",
061S0061009749,0001-01-01,FRANCE KOWEIT,000000, chemin de la souquee",
061S0061009753,0001-01-01,RENCONTRES AFRICAINES, dethnie et de religion toute laide materielle aide medicale parrainage scolarisationet morale possible","7, boulevard carnot"
061S0061009758,0001-01-01,AMICALE DES PORTE DRAPEAUX DE CANNES ET ENVIRONS,Maison des associations,00000,
061S0061009784,0001-01-01,CENTRE DETUDES RYTHMIQUES,"11,,06150
061S0061009789,0001-01-01,PLEIN AIR SANS FRONTIERE,"6,,06650
061S0061009791,0001-01-01,CARESSE DES ANTILLES,CHEZ MME YOLANDE FAUCHER,06130,GRASSE
061S0061009799,0001-01-01,LES PTITS PLOUFS DANTIBES,000000,,00000
061S0061009810,0001-01-01,BRIDGE SOLIDARITE,31 rue louis blanc,06150,CANNES
061S0061009817,0001-01-01,ASS POUR LA CHIRURGIE OSSEUSE DANTIBES A.C.O.A.,Service de chirurgie orthopedique et,06160,ANTIBES
061S0061009821,0001-01-01,"A CHOEURS OUVERTS, de perfectionnement et de promotion du chant choral de la ville de cannes,000000,70 avenue docteur picaud
061S0061009829,0001-01-01,ASS CULTURELLE ET SPORTIVE DU CENTRE EDUCATIF ET CULTUREL LES CAMPELIERES,"121 chemin des campelieres,,06250
061S0061009833,0001-01-01,BRIDGE CLUB PEGOMAS,000000,,
061S0061009840,0001-01-01,ARS MAGNA,17 boulevard albert 1er,06160,ANTIBES
061S0061009843,0001-01-01,VITAL CLUB,"2,,06810
061S0061009845,0001-01-01,ICARE,"Ceram,,06560
061S0061009851,0001-01-01,ASS DE FINANCEMENT DE LA CAMPAGNE ELECTORALE DE : NOEL PERNA,"27 avenue de verdun,,06700
061S0061009853,0001-01-01,CENTRE FORMATION ETALAGE,000000,,
061S0061009857,0001-01-01,ASS BELGE DES AMIS DE LA GASTRONOMIE A.B.A.G.,144 chaussee de la romaine,06410,BIOT
061S0061009858,0001-01-01,ACADEMIE PROVENCALE DE MANDELIEU-LA NAPOULE, ses coutumes,000000,Place du souvenir francais
061S0061009865,0001-01-01,T.S.M. RADIO C.B. THEOULE-SUR-MER,51 rue leon montier,06590,THEOULE-SUR-MER
061S0061009872,0001-01-01,CENTRE EVANGELIQUE DE VACANCE,"21,,06530
061S0061009876,0001-01-01,AIDE A LA GESTION DES PROFESSIONS MEDICALES A.G.P.M,000000, boulevard de la republique",
061S0061009881,0001-01-01,LIONS CLUB DE NICE ACROPOLIS,000000, les hauts de vaugrenier",
061S0061009882,0001-01-01,AMICALE DU PERSONNEL DE LA POSTE DE ROCHEVILLE,Place marechal foch,06110,CANNET
061S0061009900,0001-01-01,CASTELLARAS-CHARGES PARTICULIERES,000000,,06370
061S0061009906,0001-01-01,NEPTUNE RACING TEAM,000000,Sophia-antipolis,
061S0061009909,0001-01-01,COORDINATION DES ALPES MARITIMES POUR UN SCHEMA INTERMODAL DES TRANSPORTS,Villa alexandrine. place du grand jardin,06140,VENCE
061S0061009912,0001-01-01,LE DORIN DU MIDI,"17 avenue des cigales,,06150
061S0061009927,0001-01-01,COLLEGE 93,273 chemin des plantiers,06370,MOUANS-SARTOUX
061S0061009932,0001-01-01,CLUB NAUTIQUE DU MAEVA,25 bis boulevard gambetta,06110,CANNET
061S0061009938,0001-01-01,ASS FRANCAISE DE SOUTIEN AUX GRECO-CATHOLIQUES ROUMAINS,"188 route dauribeau,,06130
061S0061009941,0001-01-01,ASS : PORT ST LAURENT PLUS,"Port de st laurent du var,,06700
061S0061009943,0001-01-01,ASS ALPHA DIFFUSION,"23,,06130
061S0061009953,0001-01-01,ASS POUR LE FINANCEMENT DE LA CAMPAGNE DE CLAUDE LEROUX,10 boulevard du jeu de ballon,06130,GRASSE
061S0061009966,0001-01-01,CARREFOUR AVENIR DES PROFESSIONS 2001,"65,,06160
061S0061009969,0001-01-01,SOS MIEUX VIVRE,4 avenue mathias duval,06130,GRASSE
061S0061009977,0001-01-01,ASS SPORTIVE DES MUNICIPAUX DE VILLENEUVE-LOUBET,Hotel de ville,06270,VILLENEUVE-LOUBET
061S0061009983,0001-01-01,ACTION SANTE,000000, rue du docteur albert caquot,"
061S0061009997,0001-01-01,ASS SUD CENTRE DE PERFECTIONNEMENT AUX AFFAIRES NUMERO UN,000000,,06560
061S0061009999,0001-01-01,DO RE MI EVASION,000000,Corniche fahnestock,
061S0061010000,0001-01-01,SKI NAUTIQUE CLUB DE GOLFE JUAN VALLAURIS,Les santons avenue decannes,06220,VALLAURIS
061S0061010005,0001-01-01,ASS DES ARTISTES EXPOSANT AU CANNET,000000,,
061S0061010010,0001-01-01,AIDE ANTIBES 3E AGE,000000,,
061S0061010015,0001-01-01,SEMPAI GRASSE KARATE,CHEZ MME DOMINIQUE PERONNET,06130,GRASSE
061S0061010021,0001-01-01,GRASSE ECOLOGIE,"11,,06130
061S0061010024,0001-01-01,KARATE CHALLANGER GRASSE,000000,,
061S0061010027,0001-01-01,LERO,000000, chemin lintier",
061S0061010032,0001-01-01,CANNES MANAGERS,"11,,06150
061S0061010035,0001-01-01,SPORT ET CULTURE,000000,"30, rue saint-sauveur"
061S0061010036,0001-01-01,ATELIER 7, creer un reseau dinformation et de formation artistique",Avenue du fournas,
061S0061010038,0001-01-01,SPIRIT OF TRIATHLON,Hotel de ville place de la liberte,06210,MANDELIEU-LA-NAPOULE
061S0061010055,0001-01-01,LILE AUX TRESORS JEUX ET RENCONTRES A LA LUDOTHEQUE,PLACE MEJANE,06560,VALBONNE
061S0061010057,0001-01-01,ASS ATLANTA, expositions, developpement personnel",000000
061S0061010061,0001-01-01,"ASS INTERPROFESSIONNELLE DES COMMERCANTS, industriels de cannes-vauban en vue de la solution de tous les problemes concernant lexercice de leur profession economique,000000,000000
061S0061010063,0001-01-01,DEFENSE DE LA SOUVERAINETE NATIONALE,000000,Chez mr millo roger,
061S0061010069,0001-01-01,TETRAS LYRE,Villa la cohue,06610,GAUDE
061S0061010071,0001-01-01,FOOTBALL CLUB DES MIMOSAS,Chez mr medina gerard les oliviers,,06150
061S0061010075,0001-01-01,MUSIC BOX - DIAPASON,Ceram,06560,VALBONNE
061S0061010086,0001-01-01,LES RESIDENTS DU DOMAINE SAINT PAUL,366 chemin du dufoussat. domaine st paul,06480,COLLE-SUR-LOUP
061S0061010089,0001-01-01,AIDE AU TRAVAIL PAR LHORTICULTURE,000000,Place sophie lafitte,
061S0061010090,0001-01-01,AIKOS ANTIPOLIS,Villa reve dazur,06160,ANTIBES
061S0061010095,0001-01-01,DLB SPORT PROMOTIONS,3 boulevard de la pinede,06160,ANTIBES
061S0061010105,0001-01-01,ASS MERO AMERIQUE,000000,"29, avenue de la croix des gardes"
061S0061010116,0001-01-01,SAUVEGARDE DE LA QUALITE DE LA VIE AUX ASPRES SAUVA, du patrimoine naturel et la qualite de la vie dans la section des aspres a grasse alpes maritimes",Chez mme catherine hugues le grand chene,"97
061S0061010117,0001-01-01,FORCE 10,000000,,06220
061S0061010131,0001-01-01,LIGUE AMICALE CULTURELLE EDUCATIVE DU BATIMENT ET DES TRAVAUX PUBLICS DES ALPES MARITIMES,000000, rue jean joannon. les 3 moulins",
061S0061010132,0001-01-01,LIGUE DE MEDITERRANEE DE FOOTBALL AMERICAIN,29 rue hoche,06150,CANNES
061S0061010134,0001-01-01,EIVRA - ENTRAIDE INTERNATIONALE AUX VIETNAMIENS ET RESSORTISSANTS ASIATIQUES, la recherche demploi,000000,29 boulevard kennedy
061S0061010141,0001-01-01,CLUB COCO FUN,000000,,
061S0061010142,0001-01-01,ASS DE LA GALERIE RENOIR VILLA RENOIR,"17,,06800
061S0061010145,0001-01-01,COMITE DU BASSIN DE LEMPLOI CANNES GRASSE,Mission locale :hotel de ville annexe,06130,GRASSE
061S0061010149,0001-01-01,INSTITUT AZUR ESPACE,,06460,SAINT-VALLIER-DE-THIEY
061S0061010152,0001-01-01,ASS INTERCOMMUNALE POUR LE DEVELOPPEMENT DES ACTIVITES SPORTIVES ET ARTISTIQUES,"10,,06510
061S0061010154,0001-01-01,ASS DEPARTEMENTALE DE PROTECTION CIVILE DES ALPES-MARITIMES,4 avenue de verdun,06800,CAGNES-SUR-MER
061S0061010158,0001-01-01,ASSERDOM CANNES,000000,,00000
061S0061010164,0001-01-01,ASS DES BEAUX ARTS DE GRASSE,10 avenue chiris,06130,GRASSE
061S0061010165,0001-01-01,O IMPLANTAIRE DE LA COTE DAZUR,000000,,06160
061S0061010171,0001-01-01,FREQUENCE NATIONALE,920 chemin celestin freinet,06140,VENCE
061S0061010172,0001-01-01,AIGLES SANS FRONTIERES,la cigaliere,06220,VALLAURIS
061S0061010177,0001-01-01,CANNES BOCCA FUTSAL,Chez morena materiel,06150,CANNES
061S0061010179,0001-01-01,ASS CENTRE DES JEUNES DIRIGEANTS DENTREPRISE SECTION CANNES-ANTIPOLIS, visent a adapter les structures de lentreprise au monde de demain et en particulier a mettre leconomie au service de lhomme",ENTREPRISE PATRIGEON,660 CHEMIN DES MAURES BP161
061S0061010181,0001-01-01,ECOLE DE MUSIQUE INTERCOMMUNALE DES BAOUS,MAISON DE LA CALADE,06510,GATTIERES
061S0061010182,0001-01-01,CANNES POUR LES ENFANTS DE CROATIE, medicaments,000000,"Le savannah. 1
061S0061010187,0001-01-01,CLUB DES EXPATRIES DU SUD EST, les conseils,000000,"4
061S0061010191,0001-01-01,ASS TAKEMUSU AIKIDO,47 chemin basses ginestieres,06270,VILLENEUVE-LOUBET
061S0061010200,0001-01-01,"ASS DES LOCATAIRES COMMERCANTS,000000,8 av eugene donadei,
061S0061010207,0001-01-01,CLUB EPL RALLYSPORT,99 chemin des basses moulieres,06130,GRASSE
061S0061010208,0001-01-01,YACHTING-S ASSOCIATION DISSOUTE DANS MULTILOG,,06150,CANNES
061S0061010217,0001-01-01,LES AMIS DU LUBERON, de repas,000000,Chez mr vincent jean claude
061S0061010227,0001-01-01,FEDERATION INTERNATIONALE DE DEFENSE DES ENFANTS ET DES FAMILLES F.I.D.E.F.,,06110,CANNET
061S0061010247,0001-01-01,ASS DE DEFENSE DES SITES DU PAYS VENCOIS A D S P V,MAISON DES ASSOCIATIONS,06140,VENCE
061S0061010250,0001-01-01,AMAZONIA ENVIRONNEMENT,000000,,06140
061S0061010257,0001-01-01,ASS SPORTIVE DU LYCEE IV DE GRASSE,000000,,06130
061S0061010258,0001-01-01,PROCOLLARTE,Chez galerie evelyne canus,06480,COLLE-SUR-LOUP
061S0061010267,0001-01-01,ASS DES HARKIS DE LA REGION DE CANNES ET LEURS AMIS,000000,,06150
061S0061010276,0001-01-01,ASS AVIAZUR,000000,,06210
061S0061010284,0001-01-01,DEFENSE DE LENVIRONNEMENT ET DE LA FORET MEDITERRANEENNE D.E.F.M.,Chez monsieur campos michel,06530,PEYMEINADE
061S0061010295,0001-01-01,NOEL ESPERANCE,000000,,06110
061S0061010298,0001-01-01,COMMUNE LIBRE DE SOPHIA ANTIPOLIS,000000, les epervieres de biot.che des vignasses",
061S0061010300,0001-01-01,POLICE MUNICIPALE ACTION DEVELOPPEMENT, favoriser la protection sociale et rapprocher les policiers municipaux","9, rue du canal"
061S0061010305,0001-01-01,SAINT LAURENT ECOLOGIE ENVIRONNEMENT,Maison du tourisme route du bord de mer,06700,SAINT-LAURENT-DU-VAR
061S0061010308,0001-01-01,CONTACTS EDUCATION LOISIRS, echanges linguistiques",134 bd de la republique,
061S0061010309,0001-01-01,ORGANISATION RECOUVREMENT CONTENTIEUX DE LENSEIGNEMENT PRIVE ORCEP,"84,,06150
061S0061010317,0001-01-01,AMIS DE LHISTOIRE,000000,,
061S0061010319,0001-01-01,ORIENTEERING COTE DAZUR CLUB LAURENTIN DE RANDONNEE - ORIENTATION,000000,Allee des ecureuils place castillon,
061S0061010321,0001-01-01,CENTRE INTERNATIONAL DEVALUATION ET DE TEST DES VEHICULES ELECTRIQUES ET DE LEURS EQUIPEMENTS,Sophia antipolis,06560,VALBONNE
